LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_RATIO,BILL_STD,NB_LATE_PAYMENTS,BILL_TREND,PAY_TREND,lgb_pred,xgb_pred,cat_pred,nn_pred
90000.0,2,1,1,31,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,3.688879454113936,10.4193305681139,0.0,0.0,10.12667110305036,0.0,0.5409335344934574,9.393637036624275,2,9.606159103032542,0.0,0.7519113192592465,0.58638334,0.729585198642788,0.5965773
220000.0,1,1,1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8058509482044626,0.679046,0.7265461623156795,0.936852
180000.0,1,1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7617181119781612,0.5952817,0.7158048975706083,0.8823144
290000.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,9.213036733523923,9.211040127090456,8.853808274977197,8.517393171418904,8.556606193773073,8.612685172875459,0.0375490224092881,10.598027480505946,0,0.0,0.0,0.42828923423055454,0.31108278,0.4793196708186066,0.6007388
210000.0,2,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,8.702344075220351,6.90875477931522,7.313886831633462,9.472781556562168,6.2166061010848646,0.2357848876158508,8.565689978284917,0,9.542087175590064,0.0,0.28119501885947495,0.17674147,0.35540189744974865,0.2623183
90000.0,2,3,1,40,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.601402334583733,7.601402334583733,7.496097345175956,0.0,8.14177220465645,7.443663683115591,0.0423146742106363,7.120787947344212,6,8.163371316459912,0.0,0.8744318132784729,0.7650079,0.8893592174700601,0.83563995
500000.0,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,9.17014318222477,10.900786679503748,11.156264806643742,10.176715668017758,11.091461454224264,8.500047032581268,0.480181512607567,11.028299551609823,0,11.927957992346448,0.0,0.1606101094757954,0.12518238,0.21576346709041516,0.10716906
350000.0,1,1,1,60,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,7.048386408721883,8.428799040653642,0.0,0.0,7.095893221097532,0.0,0.693075059107388,7.480683554587986,1,7.095893221097532,0.0,0.7533238409496346,0.5837101,0.7098478506291793,0.8381749
180000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,8.922791623969637,8.853808274977197,8.517393171418904,8.517393171418904,8.699681400989514,8.544419177669829,0.0403505187162377,9.008928461126148,0,0.0,0.0,0.30655918435480284,0.17844243,0.33957962120880525,0.3798409
50000.0,1,3,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.478470154550933,0,0.0,0.0,0.680578263185576,0.49819598,0.662613251919223,0.65274715
320000.0,2,2,1,39,0.0,0.0,0.0,0.0,0.0,0.0,10.308985993422082,8.45553053102413,8.006700845440367,8.517393171418904,8.517393171418904,8.853808274977197,0.1673229879236379,9.8169103387141,0,0.0,0.0,0.23885571386252613,0.16363557,0.3095631457123472,0.3324501
410000.0,1,2,1,63,0.0,0.0,0.0,0.0,0.0,0.0,9.623839785112668,9.697999717710331,9.712629664719888,9.241935933565934,9.050875597325156,8.815815203906352,0.0390815569890016,10.591829640157716,0,0.0,0.0,0.4800843715856549,0.3200095,0.473274354586402,0.5438421
80000.0,2,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,9.568084743872936,0.0,0.0,0.0,0.0,0.0,0.1739048632273204,9.897987559606005,0,0.0,0.0,0.4878490902779446,0.33355767,0.5010292399604703,0.60253716
90000.0,1,2,1,58,0.0,0.0,0.0,0.0,0.0,0.0,8.188966863648876,8.537191877922927,7.696667081526462,7.696667081526462,7.573017256052546,7.696667081526462,0.0403319320265256,9.98615075976337,0,0.0,0.0,0.46916751454128075,0.3195474,0.49793854664368253,0.6466867
100000.0,2,3,1,55,0.0,0.0,0.0,0.0,0.0,0.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,0.6929335738091599,0.0,0,0.0,0.0,0.7720090483839802,0.6060087,0.6745380609485254,0.81783146
70000.0,1,2,1,34,0.0,0.0,0.0,0.0,0.0,0.0,7.867488568699128,7.220373836723949,6.028278520230698,5.438079308923196,9.999797232673536,6.505784060128229,0.1110300723029307,10.041490876059674,0,0.0,0.0,0.6158197902188501,0.4433563,0.5863248876217456,0.685143
30000.0,2,3,1,29,0.0,0.0,0.0,0.0,0.0,0.0,9.613803477413674,9.204624064980074,2.3978952727983707,9.212637731024866,5.953243334287785,0.0,0.4719629698372358,8.399430066499622,0,8.292798858200374,0.0,0.5032930942079323,0.3239702,0.5103868626552764,0.6215402
220000.0,1,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,8.241966560231802,8.561784074744113,7.738052297689316,8.463792414689122,7.403061091090091,8.0106915391303,0.6497514288159942,7.3091583998115315,0,0.0,0.0,0.37094837741110415,0.25786617,0.387299662303689,0.22595945
80000.0,1,3,1,57,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.8636512654486515,5.860786223465865,0.0,7.00397413672268,6.2166061010848646,7.170888478512505,0.0957582766881815,7.084387711798613,6,8.107418811719974,0.0,0.9546892594849029,0.9005559,0.9591667091381342,0.9249113
80000.0,1,1,2,30,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,8.163656176168432,3.737669618283368,11.082265618227508,3.9889840465642745,8.079927770758275,0.0,0.217447659372757,10.11792992150901,4,0.0,0.0,0.8140744690445924,0.65278345,0.7881804199630998,0.75297713
160000.0,1,2,2,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400257445308821,0.0,0.6973330384926233,5.506782606882836,0,6.400257445308821,0.0,0.6564939467860055,0.49512583,0.6471556487628217,0.761076
60000.0,2,3,1,29,0.0,0.0,0.0,0.0,0.0,0.0,7.696667081526462,7.741099090035366,8.006700845440367,7.00397413672268,6.90875477931522,6.90875477931522,0.0404704882029667,9.541295384597085,0,0.0,0.0,0.5144255286869364,0.33999383,0.49924789440051287,0.560311
50000.0,1,1,2,32,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.601402334583733,7.550135342488429,7.170888478512505,7.170888478512505,7.313886831633462,7.313886831633462,0.0471462435191728,7.2749102078517875,6,8.295798110636145,0.0,0.9572754736643342,0.9288161,0.9552413550108095,0.9609543
50000.0,1,2,2,26,0.0,0.0,0.0,0.0,0.0,0.0,7.455298485683291,7.957527402230773,7.152268856032539,6.406879986069314,6.442540166468199,6.452048954437226,0.0405472650638222,9.662194926996388,0,0.0,0.0,0.524662001053266,0.37499425,0.5407884385935564,0.59221154
120000.0,2,2,1,28,0.0,0.0,0.0,0.0,0.0,0.0,8.096817470572319,8.006700845440367,8.517393171418904,8.006700845440367,8.006700845440367,8.294299608857235,0.0411248564175854,9.433414207253204,0,0.0,6.576469569048224,0.31460717545713673,0.2215897,0.3942862539146531,0.26989475
240000.0,1,2,1,30,0.0,0.0,0.0,0.0,0.0,0.0,9.21074029199751,9.211339872309264,9.21183924809992,9.04793908261736,9.210440366976515,8.987321812850125,0.0472157761450626,9.715526384687957,0,0.0,0.0,0.33988964230779356,0.20961945,0.39530784425700466,0.58657515
320000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,7.741533589281828,9.55463904484686,2.4849066497880004,3.6635616461296463,9.1833801903934,9.925493632798744,0.7219025658670125,8.537594228364776,0,9.12674134809987,9.80609520652748,0.26675013036983763,0.20378564,0.35999717251785346,0.33280334
240000.0,2,3,1,38,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,9.15915233520675,0.0,8.299037181613066,8.370547611074752,8.344029572407049,8.36985260351753,0.0383223417118355,8.150823710064836,1,9.187378760338836,0.0,0.48278626419862014,0.3679938,0.6071757764586954,0.4957643
240000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,9.11382947159534,7.9391588179567965,8.28374674710613,9.405742668308667,8.262300941787448,6.843749949006225,0.6594448235692701,8.250748410356893,0,6.366470447731438,0.0,0.3264577607704453,0.23866878,0.32329216297226393,0.4053375
30000.0,1,2,1,38,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,7.252053951852814,7.261225091971921,7.62657020629066,0.0,7.601402334583733,0.0445706453092722,7.1863905754376045,3,7.655390644826152,7.601402334583733,0.8531826547210997,0.7646684,0.8682410338093985,0.86018556
260000.0,1,2,2,28,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976515,9.259225769705994,9.12161844191538,8.922791623969637,8.987321812850125,8.922791623969637,0.0381809899091251,9.83456369551263,0,0.0,0.0,0.35390348216468115,0.25111714,0.4366290191482717,0.4555694
120000.0,1,2,2,26,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,9.305741456739437,0.0,8.517393171418904,8.374015421739909,9.14899674173513,0.0437041723154311,8.070043770926294,4,8.607947554684701,9.14899674173513,0.934378452514955,0.893276,0.9334642902302355,0.9300275
80000.0,2,2,1,47,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,7.58629630715272,0.0,0.0,0.0,0.0,0.2607887555766963,7.612911028688353,0,0.0,0.0,0.6153396646559832,0.43312916,0.6053096130093434,0.7625511
70000.0,2,2,2,55,0.0,0.0,0.0,0.0,0.0,0.0,7.661527081358517,7.7458682297922685,7.392031567514591,7.423568444259167,7.425357887027151,7.437206366871292,0.0338198763252412,9.103652573303489,0,0.0,0.0,0.4014458668615458,0.26838633,0.4818190174601951,0.6741401
110000.0,1,2,2,51,0.0,0.0,0.0,0.0,0.0,0.0,7.824445930877619,7.496097345175956,7.496097345175956,7.601402334583733,7.601402334583733,7.601402334583733,0.0367695182623681,8.953253922100489,0,0.0,0.0,0.4239971279636064,0.2781015,0.46548827998418235,0.6236535
120000.0,1,2,2,27,0.0,0.0,0.0,0.0,0.0,0.0,8.52793528794814,7.489970898834801,7.61972421378267,6.492239835020471,6.688354713946762,6.46302945692067,0.0670732467778369,8.606998014093763,0,0.0,0.0,0.3466673589741393,0.23667376,0.4429894603188894,0.39705473
300000.0,2,2,1,40,0.0,0.0,0.0,0.0,0.0,0.0,7.153833801578843,8.305484017727691,6.530877627725885,5.153291594497779,5.998936561946683,8.314097335405807,0.7486323039028012,7.359363463690229,0,0.0,7.938445551164788,0.4140331142837062,0.33904058,0.4979315873961977,0.42037773
120000.0,2,2,2,37,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,8.366602832783736,0.0,9.113499020526628,9.081256218564643,6.90875477931522,7.601402334583733,0.1131985469135693,9.149835628870624,3,0.0,0.0,0.9307469754145422,0.8717153,0.9200372498147039,0.9568449
280000.0,1,2,1,37,0.0,0.0,0.0,0.0,0.0,0.0,8.613593685702552,8.089175678837561,8.045908742270779,8.294299608857235,11.091461454224264,9.210440366976515,0.1068746783544248,10.748027725772182,0,0.0,8.410943391573527,0.44744652293988196,0.29562604,0.42594575791528505,0.7515383
30000.0,2,2,2,24,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.601402334583733,7.436617265234227,8.071218539969863,7.313886831633462,0.0,8.36799688505411,0.0853745837200544,7.774924800863471,2,8.577911926450943,7.7437032581737535,0.7442793793441537,0.5797358,0.7438145766528189,0.86656326
50000.0,1,3,1,48,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.570923513837204,0.0,0.3754760128892226,8.008757265773362,1,0.0,0.0,0.7476889678178743,0.6172532,0.7707913821224042,0.81180394
320000.0,2,2,1,41,0.0,0.0,0.0,0.0,0.0,0.0,8.867990898182093,6.480044561926653,7.727535110475448,6.587550014824796,9.681281062043258,8.035602692918582,0.7044074673317968,8.68419449943591,0,9.501740523796377,0.0,0.3488161998628747,0.21395834,0.35826451425464284,0.47360322
20000.0,2,2,1,24,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,6.398594934535208,0.0,7.313886831633462,0.0,7.601402334583733,0.0413365301631994,6.100339357709915,6,0.0,7.601402334583733,0.9497840439485513,0.8910219,0.9544630693229904,0.9907344
150000.0,1,2,1,35,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,8.79497643168877,8.575650760987806,8.630700432209832,8.612685172875459,8.648396877031582,8.612685172875459,0.0380167842085367,7.748394709758369,6,8.787678239039497,0.0,0.9503402994011173,0.8927138,0.9478673522182202,0.9784897
10000.0,1,3,2,36,0.0,0.0,0.0,0.0,0.0,0.0,8.296546520300614,8.297045149081827,8.74209519574531,4.795790545596741,7.601402334583733,7.601402334583733,0.5339343667787099,7.758222333682831,0,8.690305809124883,0.0,0.5561909941183117,0.3607576,0.5047532559764528,0.58213556
350000.0,2,3,1,64,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,0.0731977880305814,7.702162955788064,0,8.010359588919783,0.0,0.25317841182628104,0.1642392,0.35000495463883774,0.31524047
70000.0,2,2,1,50,0.0,0.0,0.0,0.0,0.0,0.0,7.333676395657684,7.353081920515432,7.378383712996714,6.90875477931522,6.90875477931522,7.783640596221253,0.0953121800463541,7.3612760007758915,0,8.319473692442186,6.769641976852503,0.5916561555940363,0.4133352,0.5656911206424488,0.4551376
340000.0,2,1,2,36,0.0,0.0,0.0,0.0,0.0,0.0,8.271804031154709,8.537975730598767,11.156264806643742,8.043984431221553,7.868636894184167,7.769378609513984,0.160585855434124,9.15907620833831,0,0.0,0.0,0.17808366206161136,0.12520474,0.2802198245903333,0.25166246
380000.0,1,2,1,42,0.0,0.0,0.0,0.0,0.0,0.0,10.58481515629073,8.843759381917984,9.897167623791308,9.42238253021922,7.906178840394815,8.573951525234847,0.717595293938406,9.54570378342261,0,4.727387818712341,0.0,0.19311504844097777,0.14540225,0.3035875170887927,0.19874662
70000.0,2,3,1,53,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,7.8636512654486515,0.0,8.38958706681109,7.741099090035366,7.741099090035366,7.650168700845001,0.0397681719697687,7.663797112234995,6,8.516392871245468,0.0,0.9577059973292488,0.931738,0.9558492168366711,0.9843544
180000.0,1,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,6.811244378601294,6.803505257608338,6.828712071641684,6.827629234502852,6.803505257608338,6.853299093186078,0.6959783619569894,2.4261325991491103,0,0.0,3.688879454113936,0.4892815082416346,0.33033773,0.5494006985215003,0.70729256
10000.0,2,3,1,42,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,7.113956109566034,6.90875477931522,5.262690188904886,5.2832037287379885,0.0,9.004422601327041,0.2083607451223053,8.246688142044762,1,0.0,8.840869624091395,0.9164193895136981,0.8172809,0.9008233245108191,0.97631675
80000.0,1,2,2,27,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,7.902857191280582,7.2875606403097235,6.901737206656574,8.121777419161074,8.519789817263504,0.7103867004726968,7.1355655475646165,2,0.0,8.519390774959724,0.7574036323544859,0.58470917,0.7538821130213506,0.63379276
290000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,9.285911558823257,9.239510749275963,7.641564441260972,8.460622839927844,11.091461454224264,9.210440366976515,0.0984805805927407,11.698161002030638,0,0.0,0.0,0.3157402246597391,0.21775083,0.3414129429379574,0.26871365
330000.0,2,2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.711996507047669,6.90875477931522,0.8948545562991035,6.816765103493572,0,7.711996507047669,6.90875477931522,0.541665024752639,0.37054583,0.5753667535388247,0.4789141
500000.0,1,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,8.561784074744113,9.025214887849494,10.463874471644896,9.295049099903135,8.897135342293316,8.495152060539358,0.7133527933718999,9.384153183135735,0,8.50045386741194,0.0,0.2976876797536842,0.20062514,0.3073573750987731,0.25466874
10000.0,1,2,2,23,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,7.313886831633462,6.90875477931522,6.90875477931522,6.398594934535208,5.303304908059076,6.2166061010848646,0.0933549491265419,6.732075497686662,2,0.0,0.0,0.8001393051256841,0.6394092,0.803081776023413,0.7995561
60000.0,2,2,1,59,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,8.294299608857235,8.189244525735901,7.601402334583733,0.0,0.0,0.0,0.0274345208046479,7.517231911912295,6,7.77779262633883,0.0,0.9433990628835046,0.7947541,0.9526502768813317,0.97915554
160000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,8.006700845440367,0.0430190302851061,9.129478739460144,0,0.0,0.0,0.21811633081162624,0.14466363,0.32694368380163,0.16182102
400000.0,2,3,1,46,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,11.003182588155475,3.7612001156935615,7.0925737159746784,2.302585092994046,8.826734598220911,8.451694209183541,0.3966605731032704,10.008189922223504,1,8.787830829258759,0.0,0.43189760317562864,0.25211722,0.5051459332557283,0.41600856
60000.0,1,2,1,36,0.0,0.0,0.0,0.0,0.0,0.0,7.379632152609552,7.595889917718538,7.48605261786314,7.064759027791802,7.087573705557973,7.050122520269059,0.0416725010285978,8.44323137885598,0,0.0,0.0,0.5521063592330482,0.35420504,0.5329668030856152,0.6088098
260000.0,2,1,2,26,0.0,0.0,0.0,0.0,0.0,0.0,9.246575864558276,9.62819507773027,9.589803677545346,8.883501584323207,8.968396191198256,8.841158975945264,0.0453527448425678,10.464560445838652,0,0.0,0.0,0.2987160095238426,0.21090958,0.35236204105768926,0.18614967
360000.0,2,2,1,30,0.0,0.0,0.0,0.0,0.0,0.0,9.90353755128617,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,8.006700845440367,0.1520415677611274,9.425803776549063,0,10.462131439757597,0.0,0.1698369471251341,0.1358559,0.26662443026464266,0.22334358
50000.0,1,3,1,38,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,7.572502985020384,7.454719949364001,0.0124428208906304,7.323430092034579,5,0.0,7.454719949364001,0.8728487553880674,0.79441667,0.89974116203706,0.895602
230000.0,1,3,2,31,0.0,0.0,0.0,0.0,0.0,0.0,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0.0,0.0,0.558519780233852,7.424176501662,0,0.0,0.0,0.49006456901795037,0.3244728,0.5183222423746774,0.45222846
30000.0,2,2,1,43,0.0,0.0,0.0,0.0,0.0,0.0,7.271008538280992,7.280697195384741,7.062191632286556,7.972810784121404,6.398594934535208,0.0,0.0443184751966677,7.6136479123414516,0,8.483636407887394,0.0,0.6341717621139294,0.4739279,0.6018340840850124,0.32995552
390000.0,2,1,2,28,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976515,0.0,0.0,0.0,0.0,0.0,0.0242495496571998,11.563568333385138,0,0.0,0.0,0.40173160528125534,0.245593,0.4551931626818264,0.27967656
180000.0,2,2,2,31,0.0,0.0,0.0,0.0,0.0,0.0,7.507690077819904,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.650168700845001,0.0336975607476627,10.094525308886498,0,0.0,5.634789603169249,0.33381658536457276,0.21896699,0.42747251414927384,0.5074128
220000.0,1,3,1,30,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,9.210440366976515,8.519989278718239,9.271153211372695,3.970291913552122,8.567125560164447,8.348301054933943,0.0330938117628624,8.936315105941075,1,9.392911897525345,0.0,0.5656070950737028,0.49932048,0.675969196205542,0.5585171
150000.0,2,3,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.220373836723949,7.236339342754344,8.045267716607803,7.046647277848756,6.208590026096629,0.3706594447223756,8.17285651665739,0,0.0,6.208590026096629,0.3709495325030082,0.27999476,0.4698459982268724,0.52857506
60000.0,2,3,1,43,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900730664045173,9.546884034617923,1.289789647919827,7.540258759632137,2,0.0,9.546884034617923,0.8321038420828711,0.6011885,0.8791631544617777,0.95311695
150000.0,1,2,2,37,0.0,0.0,0.0,0.0,0.0,0.0,8.323122887587735,8.294799358992574,8.517393171418904,7.563200592358071,8.57866451350434,8.517393171418904,0.0700306771502263,9.225554802635305,0,0.0,6.784457062637643,0.32874485458365027,0.18764812,0.37865989188773014,0.65082645
110000.0,1,2,1,30,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,7.313886831633462,7.313886831633462,11.06435450632696,7.313886831633462,7.631916513071252,0.0,0.2446713494238067,10.017423809094156,2,10.138322492439922,0.0,0.7022715540306491,0.5842955,0.7231203628559604,0.64035857
30000.0,1,3,2,45,0.0,0.0,0.0,0.0,0.0,0.0,7.228388451573604,7.223295679562314,7.166265974133638,6.923628628138427,6.803505257608338,6.81783057145415,0.0439016490960593,7.674372271261901,0,0.0,0.0,0.584042044513777,0.38737196,0.5849467952737785,0.46355766
200000.0,1,1,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8101322269063846,0.67896825,0.7339063387547462,0.93625677
80000.0,1,2,1,28,0.0,0.0,0.0,0.0,0.0,0.0,5.968707559985366,5.968707559985366,6.293419278846481,6.293419278846481,6.293419278846481,5.968707559985366,0.6929680172521113,4.420747025881419,0,5.017279836814924,0.0,0.6547682811729905,0.50091594,0.6528404618017211,0.76932704
270000.0,1,1,1,44,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,9.795066803581708,9.804385191492916,9.64251232291291,9.210440366976515,0.0,0.0,0.0369434168384373,9.230020078034409,6,10.000387377276088,0.0,0.9572791104853696,0.8443102,0.9452303964713007,0.9876278
70000.0,2,3,2,24,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,8.294299608857235,8.071218539969863,8.006700845440367,8.006700845440367,8.006700845440367,0.0453922842155065,5.795426745738848,0,0.0,0.0,0.381838523389189,0.27322635,0.4656903303384648,0.31727663
180000.0,2,1,1,36,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,7.601402334583733,7.601402334583733,6.2166061010848646,7.00397413672268,0.0,0.1392276687074836,7.73531337990331,0,8.68710472813351,0.0,0.3049684156190466,0.20636544,0.44030163763613006,0.28315958
80000.0,1,2,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2166061010848646,6.2166061010848646,0.0,6.710523109452428,6.2166061010848646,1.621968532360336,5.302682629474294,0,0.0,6.2166061010848646,0.6173242512036042,0.46594602,0.6288095131270344,0.7436003
60000.0,2,2,2,36,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,8.520388082312756,7.601402334583733,8.006700845440367,7.170888478512505,7.313886831633462,0.0525580841445122,9.38629446558392,0,0.0,0.0,0.47764177259255325,0.2876262,0.4544759481345856,0.5786524
280000.0,2,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,8.772455372611907,8.699681400989514,8.582044163735853,8.59378379357795,8.594339400592892,8.68185981297147,0.0267376573173198,10.311498954975429,0,0.0,0.0,0.39405819073807874,0.24635805,0.4093924101397679,0.12601975
80000.0,2,2,2,44,0.0,0.0,0.0,0.0,0.0,0.0,7.122866658599083,7.269616749608169,7.208600337960199,8.545780648268149,9.63991255542758,7.719129840906732,0.2873153953193137,8.757116650266022,0,0.0,6.919683849847411,0.3686534509932683,0.244052,0.4420034415317711,0.4366931
