lgb_pred,xgb_pred,cat_pred,target
0.5954055734822231,0.6031706,0.66590184112213,1
0.6777488582037876,0.49901775,0.8413181330033198,0
0.08111634605816917,0.058106977,0.11581370612140537,1
0.1866788376359769,0.08219018,0.13150471334526673,1
0.3800843508468322,0.25698635,0.35334209130070793,1
0.06754627624507391,0.10223705,0.19820439092076844,0
0.07991778134951072,0.043439873,0.08924301802056875,0
0.792509945719182,0.76661307,0.7383197574141799,1
0.22119441621422195,0.16829301,0.29466987038707676,0
0.46037892770221567,0.38078383,0.4537059420424502,0
0.13452904305247665,0.06565256,0.15720838188982514,0
0.1859908831844174,0.10231281,0.23159592479800417,0
0.5502097760240859,0.70702416,0.6269922754642243,1
0.16534584233890812,0.101364255,0.19423407639921025,0
0.7364491128861486,0.70949525,0.7746103736413485,1
0.13475604281648254,0.10246166,0.20844510667829047,0
0.516684806576141,0.4636914,0.5512893743033993,0
0.31298471463706895,0.3732616,0.37293427684789,0
0.7801511979130682,0.8036607,0.7269462256477578,1
0.4878322127906212,0.5519512,0.5466030709692334,1
0.8652278608203801,0.80225873,0.902835741929196,0
0.09322919413738469,0.08919722,0.22588229506879842,0
0.17903129173226573,0.13040885,0.28269958621075636,0
0.3131664516308426,0.2575135,0.37103218263252397,0
0.2917411586546483,0.25849688,0.31550237249469576,0
0.16440407022656345,0.1110741,0.24533194667483585,0
0.12437510883594827,0.19373706,0.2588199801462206,0
0.9460738954998721,0.92816657,0.9171411146700287,1
0.6368036294801209,0.69006264,0.6644718386238295,1
0.1621905569338817,0.21565844,0.3126058338233332,0
0.2500794973457667,0.29043603,0.41212274779003855,0
0.7406738470617986,0.8145209,0.7184115501693039,0
0.747329046030257,0.61053413,0.6340582302500031,1
0.09498058932461667,0.08265922,0.14225551017293078,0
0.26527746018048853,0.25773,0.2690485861520092,0
0.5058026594215784,0.57282573,0.48804530252740286,0
0.18921232112657657,0.13314588,0.21709107270022326,0
0.14603180037532956,0.10057995,0.2014813417974608,0
0.5288935482265047,0.5137079,0.525862486575422,1
0.40418439043954557,0.47468764,0.38360247369776723,0
0.5288393236409012,0.4016986,0.5849573573880562,1
0.04602146871922198,0.05664106,0.1297616573847579,0
0.10359507059670824,0.16145179,0.19513026583258175,0
0.21231521326435146,0.23074256,0.26211810325131324,0
0.7354956219664376,0.74583024,0.6269748532898732,0
0.6102164277659101,0.5820067,0.5656327223948805,0
0.35845427447535055,0.44380778,0.4172506320093385,0
0.3136205533650033,0.30449986,0.34718710008297876,0
0.3370527851276482,0.2846344,0.37833297232784746,0
0.3746108781197615,0.42009288,0.36304832924569175,1
0.4462093952710712,0.42262623,0.5012927618219732,0
0.6604586238436649,0.37604508,0.4226131941055621,0
0.18610112524281472,0.16412368,0.27180905921220005,0
0.8661769555431419,0.8692735,0.8947935338172951,1
0.08312624839630203,0.052031957,0.08737615954216052,0
0.3222827807384965,0.42083964,0.4424663465168837,0
0.817252128075196,0.8708291,0.8344863286066303,1
0.2941269748097575,0.24444251,0.3230403889671557,0
0.13212640576678517,0.10734389,0.15289019147490976,0
0.02665253558220837,0.03268719,0.088545854593714,0
0.12667438336850304,0.128893,0.23030641059257514,0
0.7860166022501609,0.78628004,0.8816243693011487,0
0.4319205297800608,0.33225948,0.4758054721456868,0
0.5547466147689245,0.6313029,0.6638163806609356,0
0.8346055535830527,0.7791342,0.8325641901253095,1
0.5583215757099321,0.73383015,0.6221562630978907,1
0.1156387177927109,0.11692531,0.11222171085884676,0
0.25231184378608845,0.14195427,0.17549922884970498,0
0.9726247056317193,0.97294825,0.9547504796212718,1
0.3086212900052353,0.26180536,0.2244673168425363,0
0.5984910943409839,0.478182,0.5809949461836562,0
0.11784788132197489,0.20245306,0.18978708322856455,0
0.16182231670024608,0.15674217,0.3319212538059138,0
0.0687260953591172,0.13510665,0.13574020418885607,0
0.021266157323899294,0.037377406,0.0674780783549464,0
0.264195833863263,0.3200703,0.2311007558492797,0
0.9005941917188741,0.920014,0.9067786986779285,1
0.13387073843420869,0.19316402,0.17301451744459725,0
0.07180653040564815,0.0700371,0.10413816828608098,0
0.37004840168759257,0.49078345,0.49180562219713725,0
0.9098275443054499,0.9049477,0.9025134571949487,1
0.021869643144964458,0.017731132,0.01998474390064998,0
0.207734240671997,0.17346308,0.21791114976776496,1
0.6188202150357046,0.60028243,0.7125979456889102,0
0.8268071695391842,0.8798262,0.8732060034157685,1
0.24941701650277318,0.19491073,0.2584034483641133,0
0.4287630587566337,0.36053947,0.42013264802452766,0
0.26917205795806215,0.26175392,0.2766540605458494,0
0.9396619279472664,0.93197966,0.9102463440260362,1
0.0545125719693768,0.07288971,0.14583161434827183,0
0.12874046136452122,0.043168057,0.09474623788972397,0
0.24260218330066075,0.23321758,0.26136688254733814,0
0.3967688898379313,0.4894929,0.4501554137678596,0
0.30681901703459874,0.1931824,0.2952522354795871,0
0.6082630141824139,0.6846284,0.6361859461522325,0
0.8982213606272667,0.982252,0.945831022153971,1
0.1970706957857178,0.20514397,0.26861962550339363,0
0.3516745266227909,0.25004187,0.3228968064942495,0
0.3079284970297266,0.23846133,0.2782133779556124,0
0.5657164754521984,0.6569705,0.5541345002966885,0
0.045586224625279684,0.04288082,0.10711865231038273,0
0.1795801473685281,0.13239677,0.19985753367209835,0
0.32049058789473783,0.4241988,0.43215391916385676,0
0.25364545257772025,0.17976935,0.27686077779679796,0
0.2858000013156208,0.4262459,0.35694079262701395,0
0.6696435192264695,0.515783,0.7069662839684641,0
0.3565123788573627,0.3628412,0.3960827457071531,0
0.06068800916055473,0.05822742,0.10934492299166733,0
0.350289202572825,0.3287835,0.3286279100703822,0
0.8853095864906548,0.92315674,0.9136956055011928,1
0.5877249732167928,0.47701725,0.5073646229103277,0
0.368035593357913,0.27625227,0.41724626493839223,1
0.230524675301728,0.20663466,0.320148987563486,0
0.5664728448823199,0.5231566,0.6222487477787486,0
0.7041496919106076,0.7061216,0.6965050826940093,1
0.5019608009259828,0.493093,0.4402574027371981,0
0.3832081462545373,0.40646183,0.4336611040102645,1
0.89210159673935,0.9456396,0.9192539464180188,1
0.29837651695712464,0.33307037,0.4125051359690534,0
0.424462334166337,0.44619837,0.412923787684601,0
0.1400899653107056,0.118957445,0.18635865520580627,0
0.7639064487993248,0.7662281,0.8308892046794984,1
0.43110796924424194,0.2477335,0.4401583280836557,0
0.22082146427575364,0.2060912,0.32185428082974343,0
0.7752130107921145,0.70782405,0.664450129458833,1
0.01907133190939005,0.021865979,0.058298551265147845,0
0.06822465853071832,0.09597167,0.1108743767226725,0
0.4493521560796061,0.39325437,0.4341088108026435,0
0.6374810493639324,0.64732885,0.6578741439090035,1
0.6226179151482678,0.63019216,0.6417122150863475,0
0.099604256156995,0.149877,0.239250051711876,0
0.015865004612669216,0.014970154,0.031909881363679,0
0.4086136808967979,0.2386005,0.32092448005358315,0
0.2271804247631742,0.23988293,0.23704955442704023,0
0.05940321923853117,0.055862363,0.12316003413776087,0
0.6522823201470853,0.6446261,0.7282752693236297,1
0.2893370146774772,0.5367771,0.40199858085036105,0
0.058816535827007126,0.103509,0.24092759339113226,0
0.9371363217846956,0.929874,0.9119584765441067,1
0.2905017282863828,0.2223809,0.2645426873308749,0
0.35908658626377116,0.3340719,0.4660518252842044,1
0.4860250777634354,0.49115607,0.4855532138427848,0
0.16564800945906105,0.19964944,0.2978324314941723,0
0.7779036604722896,0.8113254,0.7890645566657619,0
0.8532798442760006,0.8957689,0.9143375802296888,1
0.4493301292463504,0.3470055,0.420301530586777,1
0.7549221903998335,0.6721585,0.7701218285964245,0
0.6009897612422005,0.62584364,0.6586308026229537,0
0.2393961836767173,0.13026264,0.15914405015058744,0
0.4495011223798498,0.5753924,0.5066167100197773,0
0.878856761420002,0.94743943,0.9190491639847859,1
0.9073300208580771,0.931219,0.8782900677597275,1
0.10526275888155233,0.17753582,0.13392362563592825,0
0.34132770551145514,0.25043476,0.42564649029990176,0
0.27704411253187716,0.20931844,0.21680200572852598,0
0.30603331458738137,0.2345496,0.40502180813611754,0
0.23609543971576177,0.22298428,0.2849165596848754,0
0.4796579422733781,0.41314432,0.5805704440578614,0
0.1512685785655064,0.11229162,0.17906860916366973,0
0.26233409562107224,0.27765575,0.3331185284303854,0
0.6479979489060813,0.55059123,0.6323951253275188,0
0.8941633770253543,0.8998677,0.8909144622394365,1
0.2852404693048531,0.17270878,0.25280812149169535,0
0.6689455464035498,0.5957878,0.6400298547525584,1
0.5315314902484697,0.44190592,0.6741795248519724,0
0.10993183812845674,0.090452835,0.11858404789073689,0
0.025351413286488253,0.039665937,0.09516755462026687,0
0.386382516910398,0.4122538,0.3749953127122924,1
0.03395067689440435,0.024157565,0.06176771093022028,0
0.1883406339472345,0.28989926,0.3258743294229696,1
0.8901975589460174,0.9062293,0.9133397270344547,1
0.044157265739517795,0.079275854,0.251148489960129,0
0.09291883031807942,0.11998762,0.1969566039448962,0
0.28018759397112686,0.22525844,0.30964421007419224,0
0.23020319987810614,0.35138562,0.4211544501128676,0
0.4374015042287124,0.53119737,0.539514207791172,0
0.5568423052240378,0.51531595,0.5474073844079462,1
0.26403224052882585,0.28469437,0.26099883897441156,0
0.1817725830302766,0.21019702,0.21514538981008666,0
0.6438870000969944,0.63343376,0.6672821615185458,0
0.20726897501216332,0.12219738,0.2393213125587369,0
0.32298473432824837,0.21603364,0.21120915185832417,0
0.18638810437617903,0.18391095,0.290786890936817,1
0.19942462888326107,0.22033814,0.25978475875513873,0
0.08051975729757738,0.06436502,0.10656527972273776,0
0.562022410688145,0.6191766,0.5986398926990166,0
0.05315646943129715,0.07343174,0.12264089982058943,0
0.14134132846013245,0.14501992,0.16383182991840167,0
0.4665016373077846,0.50837976,0.45351092960450945,1
0.8782255433871573,0.9059003,0.8878223448376883,0
0.7838215417314581,0.68057996,0.7372065775306513,0
0.13314526068056526,0.092432655,0.205556789175339,0
0.23550517964346646,0.13641234,0.14039801303163937,0
0.26949055511082115,0.19534312,0.2370096252727436,0
0.48020940915763677,0.52854645,0.5221085019875166,1
0.3070062053859856,0.27952284,0.32110358176619874,0
0.7497905840863012,0.5190535,0.4203291863661963,0
0.200386466422347,0.1891619,0.18774330412277976,0
0.8337306351442758,0.82530385,0.8608112495820803,1
0.48175016322935155,0.54258096,0.6863583337957289,0
0.1598332243809428,0.08558771,0.1703586705932241,0
0.17202628557606614,0.15698998,0.18891307117232825,0
0.5666792560265443,0.4373608,0.5497440343746063,0
0.07643177928763815,0.23062941,0.23537854522983503,0
0.3368988009074013,0.3336529,0.3851097823637861,0
0.6277666587060907,0.5707286,0.7168143628325313,0
0.3027967556857599,0.18417557,0.3223501587437886,0
0.340191488128929,0.19674098,0.23855696293166728,0
0.10663288621675986,0.10404823,0.15726581584496366,0
0.16913427827964178,0.16197698,0.18138984285098403,0
0.719916980282886,0.76374537,0.7557984088385558,0
0.4439692348311328,0.2936526,0.4974115972615101,0
0.3511186333565747,0.45313162,0.3501546489983758,0
0.19849693965102463,0.16129878,0.12855345043188676,0
0.906241040584538,0.82153755,0.9235928657006072,1
0.27952693516664556,0.3420506,0.3640061399293442,1
0.9238760674368223,0.9113769,0.9122921342229621,1
0.35150354801311734,0.3304739,0.35485104287094427,0
0.9332824768239789,0.9289614,0.9287204479743771,1
0.21712033001307268,0.10684022,0.24811274704831537,0
0.3008475536003102,0.18007845,0.25979215566250835,0
0.4097337518973135,0.46690285,0.48420648301163965,1
0.3095914859381828,0.20779793,0.42155864595990683,0
0.45353431748644285,0.588335,0.46963221870928434,0
0.08799137197911117,0.053142004,0.11363566036181931,0
0.7838256951176048,0.7711908,0.8791260874288246,1
0.5633969127110542,0.53902924,0.6839473697309706,0
0.8414867508910324,0.80263525,0.8364124349068651,0
0.15368842898482135,0.20135525,0.2513758897949314,0
0.19373369001900925,0.3319258,0.2518376980154107,0
0.3538678914625394,0.2897184,0.35927157107736435,0
0.6543736727003437,0.75345784,0.6774846049700821,0
0.41973184570155136,0.43361238,0.42761050864706573,0
0.4148886953692845,0.31921315,0.4280830443707734,0
0.1549686807529974,0.08260625,0.17424843927468364,0
0.7901300551588242,0.57962006,0.6416245170653186,1
0.4792148668650249,0.5450249,0.4049508379064236,0
0.7858168272446238,0.83025116,0.8234025440674081,1
0.2359920189722643,0.33446363,0.26355120054703074,0
0.1981798404969515,0.18485717,0.2062551141988605,0
0.1818038226832973,0.19102415,0.22375683088352957,0
0.2927333710709724,0.34969324,0.40152847918561013,0
0.18762482352930848,0.12705074,0.2009242292871843,0
0.784317643094679,0.77678925,0.7394930447961091,1
0.26940633569230055,0.15481994,0.25227955364733146,0
0.5583572191216837,0.64273286,0.6615246833063176,0
0.30194722069383856,0.2896471,0.40816422221801774,1
0.019170147037947886,0.016122052,0.05474686638428993,0
0.7864498144416429,0.7786841,0.8839947213941899,0
0.08763969965419346,0.1399018,0.19682478195148553,1
0.039569450290695585,0.025502456,0.05288929381036479,0
0.2554660412349687,0.2568379,0.25293977927368566,0
0.7514497430465674,0.7234257,0.8187438339053043,1
0.5956789932415479,0.623329,0.645734970864967,0
0.2796556837968168,0.14093445,0.2614611142712495,0
0.8905749607453096,0.859214,0.8928170725917302,0
0.6670678498780429,0.42570037,0.5893131864049059,1
0.13942618454636946,0.1414928,0.15755579181196094,0
0.19280888597528686,0.1666493,0.23077214513690691,0
0.5165962916610588,0.4453039,0.48114911010508427,0
0.25507694511249657,0.539202,0.4105094445211404,0
0.44951866393561957,0.39356706,0.5511843535704943,1
0.624317365537773,0.71711844,0.6772861279847826,0
0.05773644152634783,0.016954605,0.07049212707727079,0
0.5024685926167102,0.5420719,0.5645698807089594,0
0.13194280916037052,0.2526968,0.23575822431430948,0
0.07165083605056068,0.067954026,0.15315928441518709,0
0.6875274731009864,0.6759121,0.7083419686487156,1
0.11707306305360203,0.1619152,0.18154388295461796,0
0.8941277556798792,0.8828807,0.905786096235345,0
0.8093225998025152,0.81244206,0.8544166273439145,0
0.1361121332289965,0.24309425,0.18353672602250412,0
0.22593349730858228,0.21900398,0.2230682692110326,0
0.21663922523724444,0.14062499,0.21490821220788842,0
0.9032646901385041,0.85915285,0.8004909088190839,1
0.07414283432835005,0.08144148,0.1343553753012624,0
0.3366168646055856,0.31072828,0.32181411070659316,0
0.4743420757551444,0.37305623,0.6411414772807905,0
0.035664465906672556,0.052044567,0.05795744059363852,0
0.2755904159922893,0.27980334,0.2863278599381926,0
0.5207605299747743,0.35574946,0.4369301014365657,0
0.18823684896111603,0.14267908,0.2140301698841752,0
0.123698465041065,0.056108147,0.1231906580080227,0
0.7214594374556604,0.7126239,0.7517634237682215,0
0.29503977655611263,0.2714934,0.32977001877505724,0
0.21240751466140761,0.22146255,0.25604056716501555,1
0.09518048822732499,0.08308771,0.1328165059346911,0
0.2171174447385979,0.18284175,0.1966736760186778,0
0.2516620962875082,0.16931902,0.30015474920133206,0
0.8551644281745466,0.8539833,0.9148956208819492,1
0.33280881690507896,0.21714094,0.390414076431887,0
0.07196072280531259,0.16619737,0.16873923039846597,0
0.5473840848673366,0.6273844,0.6771445934216898,0
0.2714081512541055,0.31624746,0.27408663114490045,0
0.9135355920209932,0.89383113,0.8805635364792035,1
0.5552839905068587,0.38421565,0.6414058139503948,0
0.7189833747135366,0.7685121,0.7201145280280206,1
0.794070596645296,0.8875036,0.8981032301902943,1
0.029758003938526702,0.03514766,0.08680369575950707,0
0.2724700023826835,0.32482535,0.2676293433744368,1
0.9259896835769275,0.9016907,0.8962619172385745,0
0.1687316697675739,0.12045662,0.13648349735700563,1
0.24532111749992228,0.2635375,0.344249350058134,0
0.1872894800955309,0.20081362,0.23520164954427558,0
0.17819322085195236,0.21714427,0.30534524725077855,0
0.8559821407962974,0.87264353,0.9325488769982058,0
0.7074639363326618,0.72015154,0.8115905227048497,1
0.06432745605003054,0.018986493,0.07417698803093423,0
0.19325700006934585,0.0810189,0.1867940957483138,0
0.052922623667307954,0.06201417,0.07996507358245604,0
0.1013657092811739,0.09298652,0.16945331545714434,1
0.31894773317920233,0.25918818,0.3394282871118807,0
0.4196545952905021,0.36822355,0.4738364416039132,1
0.23520119654004598,0.2490892,0.3406929483091263,0
0.5747809246922374,0.5535307,0.5279680902856819,0
0.28932756564021717,0.24569103,0.31172225688284816,0
0.04588827870245068,0.03683236,0.07175687281766595,0
0.15041333738601276,0.18229218,0.2422647795113596,0
0.2679979306746733,0.3036152,0.3253810095203144,0
0.9562805094271173,0.96384865,0.9400760155907508,1
0.5110569361086387,0.5142955,0.524125772002252,0
0.7039132910260059,0.65645593,0.7415234167356836,1
0.10882449702697217,0.21849912,0.2526717413284579,0
0.09521480246378135,0.089968376,0.13955802150799515,0
0.2123476496088655,0.2365118,0.2639788143843899,1
0.6552760758334549,0.69402593,0.7697771110265392,0
0.0993164557528453,0.16139105,0.18667437689924485,0
0.05885882434684887,0.032307163,0.08885961945987898,0
0.530814225948415,0.5225316,0.5263114440562416,1
0.30392455544521824,0.32394862,0.33675239551924535,0
0.15774409755976224,0.15588225,0.26653143307854443,0
0.8624294608283534,0.8571315,0.8501658722039593,1
0.9439143451020149,0.8716405,0.9346909790208143,1
0.19706182332467323,0.17180333,0.26348985969867883,0
0.37379559273935303,0.3064651,0.38499671706700755,1
0.228443388666421,0.24517713,0.3034562641274052,0
0.28317308235782346,0.30877405,0.3630707536863424,0
0.8301829871037194,0.8224028,0.8520827140539203,1
0.08208417650555995,0.08481251,0.15443073940428884,0
0.40803410682886293,0.53071725,0.4235577094081158,0
0.20222755992941066,0.17276639,0.30164521231092195,0
0.24630456499707426,0.21368182,0.34493135692835225,1
0.6325097794296771,0.626761,0.7273507319253133,0
0.42870251539066273,0.51840186,0.4122045467556661,0
0.3266809592898545,0.2110371,0.25546274105520794,0
0.2666454970201381,0.3320228,0.32154405537457514,0
0.6852024857792797,0.73163235,0.7386282073960866,1
0.11847839717309817,0.074726194,0.15311032433703708,0
0.18077267784342588,0.33832306,0.2898632657625373,0
0.9348157401981194,0.9373546,0.9216608050918162,1
0.41085272741369444,0.37500116,0.39932067626967893,0
0.5178657522950407,0.42011565,0.5290170304762477,0
0.5874681824561734,0.6274448,0.6561744813458287,0
0.17455600429934345,0.33813286,0.24393152774113952,0
0.13283276115950557,0.20083481,0.2356401101198461,0
0.8972660051017209,0.84205943,0.917893172234362,1
0.15804064739526488,0.19672948,0.18391534108193514,0
0.3461192689968026,0.08852263,0.2425968224591828,0
0.3655648035219133,0.30308557,0.42608791830147047,0
0.08503060197057338,0.15856658,0.2552881895488076,0
0.30752032152245795,0.25559226,0.315621146730831,0
0.19217038675339404,0.23506533,0.25227213495314477,0
0.05485912344207103,0.061536886,0.10125203787412936,1
0.35596416407491605,0.2924843,0.29996580682728086,0
0.5212390689867715,0.41201591,0.4190147498610295,0
0.225502981325544,0.24947806,0.2551488195613945,1
0.8635626020656815,0.8002119,0.8344328405778253,1
0.15543964811355562,0.17010145,0.17010933801284536,0
0.16308773212700992,0.19407688,0.2586127676562085,0
0.06232753818518246,0.0529166,0.1084490455530068,0
0.25965011528823634,0.3989036,0.251155068446849,1
0.6235741952364869,0.59659827,0.5931048817499728,0
0.3471065292786416,0.1633099,0.28862753800902285,0
0.6074386828024771,0.5460094,0.5062255066324637,1
0.12851172223915847,0.11093867,0.25020043154324106,0
0.9332729546736181,0.9305135,0.9145168305794787,0
0.08444925015914899,0.11364867,0.1930569468073901,0
0.10681982557920845,0.09226307,0.13551542477644443,0
0.34489056624101444,0.2310779,0.3562641493101983,0
0.9052036880516374,0.91503966,0.8973219580360776,1
0.9157169298344165,0.91055703,0.9272627357679135,1
0.154913898004673,0.074436896,0.10517369262766207,0
0.1757785306983652,0.14845565,0.6078860967144832,0
0.3543147294565563,0.23335232,0.4015646995456952,0
0.7083148646866843,0.7033551,0.6930968285764351,1
0.9350481488453599,0.7918127,0.8543839522636288,0
0.14265563645272483,0.114250995,0.2896487902365696,0
0.45127273966079423,0.37302688,0.5347168990566619,0
0.8046156466306412,0.902531,0.903917587980516,0
0.5113387013362425,0.42049608,0.44223629742828785,0
0.11284537968575363,0.11752821,0.1257392745018569,0
0.5165420963015344,0.41407916,0.5226546282943082,0
0.13743079258579868,0.12638995,0.3072985998221034,0
0.3207224197306967,0.23221394,0.34162027000112954,0
0.8530625999389396,0.8313819,0.7965773174778837,1
0.27755329307190385,0.33965385,0.3071720088285968,0
0.1277773475275917,0.07900198,0.1622950904342035,0
0.24365819267472658,0.28601488,0.34522664386454666,0
0.22130516340175094,0.12529778,0.2871812460297188,0
0.43322622200190214,0.31978855,0.3179896654723767,0
0.2609056841336955,0.22836728,0.22036042264611852,0
0.3135339460006993,0.39212003,0.4068300247483301,0
0.431329100731349,0.48977023,0.514465625538451,0
0.974475202812681,0.97719884,0.959816284478105,1
0.26167890482309064,0.15072577,0.21983901097928613,0
0.24695929193152935,0.2817285,0.45295093158749555,0
0.6229262415413719,0.45559904,0.72811136757769,0
0.06042105745117525,0.06969877,0.14521021597450548,0
0.7264196444806504,0.66274023,0.718481923613058,1
0.0597648200531941,0.10347179,0.14811927017071905,0
0.22842294381520992,0.1783843,0.17681401847151124,0
0.643891359483932,0.4790623,0.7322613872856883,1
0.33683171667940304,0.286679,0.3856113329930992,1
0.3403316392422278,0.2961839,0.3262319922172439,0
0.8299538713222986,0.86119276,0.8195503523427178,0
0.1297473022543201,0.07252031,0.14616954674073113,0
0.1522535319434823,0.31539157,0.2538431845400043,0
0.11848845013248262,0.10523882,0.1418385043522045,0
0.4739044748517754,0.49517715,0.40258969339255746,1
0.04321172482120682,0.06018422,0.08094082481038704,0
0.30380919159122355,0.21642898,0.35595131082364667,0
0.4929716635408899,0.3933594,0.3887453036019062,0
0.8454255868023818,0.82040495,0.8636565546046685,0
0.4817101175748841,0.5008246,0.5516399149178697,1
0.021175386431134282,0.03556589,0.12831797086127825,0
0.10044361572191111,0.07319266,0.20506592419965036,1
0.36613159785236266,0.2850614,0.31592911147087105,0
0.9035408707509757,0.8521221,0.9167525056594349,1
0.40549145282668786,0.3705402,0.34268452833109625,1
0.4495334572911073,0.3920594,0.40468861345365237,0
0.13211350422686538,0.15762453,0.18767535543076702,0
0.0806150619620963,0.04646402,0.10114452481010999,0
0.5397605891202719,0.3941631,0.4408815626003436,0
0.6694253738519503,0.64611584,0.689708677773122,0
0.6474703992764951,0.58005404,0.6243361752605432,0
0.38694946292795385,0.38128448,0.40636472796019285,0
0.04919493075149249,0.063240014,0.13994065228914854,0
0.17394855482879282,0.16163523,0.24108439495136783,0
0.47554041576235523,0.24099666,0.7314570892568806,0
0.10852189116444613,0.13258818,0.14783504189837293,0
0.4644320685177486,0.40031707,0.41268516336359456,0
0.14174463107634389,0.114092216,0.16234010960906795,1
0.15574966845281224,0.30800584,0.3296250014816417,0
0.1753207237313656,0.20910707,0.29767433241745783,0
0.9172768508363597,0.92975885,0.9090484513543581,1
0.4817713382186818,0.47557536,0.5281295898387075,0
0.17387079318159807,0.11976856,0.09066344379411856,0
0.3411518923539149,0.3189546,0.3457847331803173,0
0.09909711276393877,0.085115805,0.15259094461552936,0
0.7646057520811733,0.7801769,0.7262752210348105,0
0.2763405732202227,0.31992698,0.42353067722281745,0
0.0730780537722315,0.06745135,0.11827810892012855,0
0.2789869460951127,0.26543283,0.4712097015186993,0
0.5518466437788606,0.40831193,0.5271543209817099,1
0.20511512177140556,0.16997029,0.32042182052158585,0
0.3719818963361647,0.25345114,0.43550503263713336,0
0.45069032028440936,0.569602,0.4459348912202184,0
0.11813342564402811,0.091223225,0.1405089455827567,0
0.3941391242205628,0.38490397,0.5130423185810534,0
0.4183161907751202,0.38893437,0.3869589989505082,1
0.17235072406651827,0.10642684,0.15623668294057474,0
0.9519927522805129,0.9217106,0.929410930690848,1
0.1976377152587368,0.08549864,0.14932407097200176,0
0.6323524767364354,0.5140946,0.6160377758345215,0
0.10280089602688063,0.085227065,0.1498087224380261,0
0.23335072993404082,0.17897555,0.24306955946883396,0
0.11768676873842483,0.057014164,0.0884267473122561,0
0.746325350320738,0.6858749,0.761213278004277,1
0.7328683008453779,0.7005971,0.7175881292498313,1
0.6254668028670001,0.67138666,0.6733964476711508,1
0.2574902860056363,0.24925798,0.25390229700836126,0
0.7215458556403431,0.79002774,0.8252563584156385,1
0.6858953809123147,0.66920555,0.6534693785372202,0
0.21555801391647283,0.17395513,0.24693839664913836,1
